product_id,user_id,user_name,review_id,review_title,review_content
B0B8VQ7KDS,AFCDITQYYSHB5DVHMFMO6M3PV3NA,kottala samuel,R232KD83Q3MVML,Improvements Needed,since the speaker is downward firing
B0B8VQ7KDS,AEZDOXSJW5A65GIYXQSDYBWNVTCQ,Renjith,R23FRK2ABESQGU,Everything thing good except the installation experience,the experience will vary based on whether the TV is wall mounted or kept on a stand.The remote is good
B0B8VQ7KDS,AGJZ4GRH4YOMZSQ7JWZDVPBSW7RA,Dhivakaran,R3NE24KAHO8M69,Overall taking all aspects TV is good within the price point,voice search works well for me. TV start up takes a long time in my opinion
B0B8VQ7KDS,AHQSA6UQCAE7UBCWEVA4FSRIKTNA,Mark,R2PZRPBF9ZAOMA,Tv installation services,but I have not compared it against any other 32 inch TV and hence do not know where it stands among peers.5 GHz Wifi works very well even across walls. Only negative aspect I faced is w.r.t the experience of using my bluetooth headphones/earphones. Firstly
B086JTMRYL,AHOYUSKWQFXDLOTRT43FCSHP3WIA,Utkarsh Tripathi,R1DC9VBYLSSEB,One among the good TVs in the market.,the connection sometimes doesn't happen automatically after a  restart - which means I have to remove and re-discover the device thru the menu which is not simple. Secondly
B086JTMRYL,AGUVNZPD7JF3AK422LRYK6R5GOJA,Vijay Sreekantan,R2BBEAL7JZWXYR,Picture,the signal itself seems to be very weak and even at a distance of 8 feet in front of the TV
B086JTMRYL,AGVJMKJLZZGBV7VOYJGQ2HZKELXQ,Shiva,R2AE3BN2Y58N55,Product is as expected,the signal breaks even if you move your head by 2-3 inches.However
B086JTMRYL,AH7RKVVU3Y2ZGA4WEW5RXKMQWDLA,Uzef,R6YVRITBSRECR,Cable has problem with samsung galaxy s8 ultra tablet,I am still super happy with this TV. I got it for 8k during the launch offer and it is totally worth it and is recommended from my side.
B086JTMRYL,AGSODW32ZSTEY4AMCL24COIXUV5A,kottala samuel,R232KD83Q3MVML,Quality and service is good.,At this price range(₹11499/-)it is good quality product on this market..acer only should work with Sound quality improvement otherwise all ok.Picture quality really impressive
B086JTMRYL,AFK4V6NRIQGVYQCCBMQCSLRG2ZXQ,Renjith,R23FRK2ABESQGU,It's perfect,wifi connectivity good
B086JTMRYL,AEK45RYTIY4GBPAVTYBHIA6OGYDQ,Dhivakaran,R3NE24KAHO8M69,definitely what i needed,easy to install
B086JTMRYL,AHVNGU6PZRRCJEDDJMZOTR5K5K4A,Mark,R2PZRPBF9ZAOMA,Worth buying this cable,boderless screen design is premium and also google voice support is good(sometimes lagging).No major issues found on this TV.Just go for it.
B09RWQ7YR6,AGTBGMKWQPUZJ2GA2XPICHD2VTKQ,Utkarsh Tripathi,R1DC9VBYLSSEB,Just awesome 👌,Vellu for money. Good product
B09RWQ7YR6,AF3TVTF3FVMHGLCA2QB2GTUTCUIQ,Vijay Sreekantan,R2BBEAL7JZWXYR,fast charge,Very nice productSave money
B09RWQ7YR6,AH52X5G5PGIEWVC5D7TPBTTVJR2A,Shiva,R2AE3BN2Y58N55,sturdy build quality,The signal is too unstable once connect you need a bit of adjustment by unplugging or moving the wire to get a proper signal. But does the job. Go for this if you want to experiment with HDMI as I wasn't sure it would work for me or not. Otherwise go for a good quality breaded cable.
B09RWQ7YR6,AEA6UPUVSSMVOTGA6JN7GFG2AZ7A,Uzef,R6YVRITBSRECR,absolute value for money product,Good product
B09RWQ7YR6,AEDU5UVD5ZMYRMBTNQTU7QUFLDVQ,kottala samuel,R232KD83Q3MVML,2yrs warranty,The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding
B09RWQ7YR6,AF4VLR2GRW5ZRKW5QXT6IB6QVLOQ,Renjith,R23FRK2ABESQGU,just go for it,same should have been mentioned. When we pay for hi quality products
B09RWQ7YR6,AESB32BXL4JEWHLRLUHZEDXYSDXQ,Dhivakaran,R3NE24KAHO8M69,Good,we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.
B09RWQ7YR6,AFYSLM4L6FC755CARUNV6FXNANLA,Mark,R2PZRPBF9ZAOMA,Product is as expected,Good
B00OFM6PEO,AGHG6WZFWKAYCOJU6QMZHYDRE54A,Utkarsh Tripathi,R1DC9VBYLSSEB,Cable has problem with samsung galaxy s8 ultra tablet,Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price
B00OFM6PEO,AFWQNHRUPQTARC3F4UKWPQF4TRSA,Vijay Sreekantan,R2BBEAL7JZWXYR,Quality and service is good.,I give it a 5 on 5
B00OFM6PEO,AHU3VEDJKG6OTDUXLAHJRKFXZYFQ,Shiva,R2AE3BN2Y58N55,It's perfect,reasons as below..1. Amazon delivery - Super fast
B00OFM6PEO,AFT4RR5NOUV3SV4DAF4EMMD3U43A,Uzef,R6YVRITBSRECR,definitely what i needed,same day delivery within 4-5 Hours.2. The delivery person was good.3.  Robust Built Quality
B00OFM6PEO,AFWFSLAC7CL5SNIGOEERFGNG74SQ,kottala samuel,R232KD83Q3MVML,Worth buying this cable,looks & feels premium.4. It is working excellent
B00OFM6PEO,AFGYFEYGHTS5QRQ6WTYBPJUADAMA,Renjith,R23FRK2ABESQGU,Just awesome 👌,I'm using for lapptop to big screen TV connectivity
B00OFM6PEO,AGSY42AHUKI5KGZBZU3SAGJBWHQQ,Dhivakaran,R3NE24KAHO8M69,fast charge,and could see the undistorted picture and sound
B00OFM6PEO,AEIEQNRYFSUJ4WYXO4BTUHBCC5IA,Mark,R2PZRPBF9ZAOMA,sturdy build quality,nicely doing its work.A few words of cons..1. Feels a little hard to adjust and bend as per requirement
B0BF57RN3K,AEC6UDCEAUIBIFHGQDQ4KR67GC4A,Utkarsh Tripathi,R1DC9VBYLSSEB,absolute value for money product,less flexible. But this may not be a serious concern.Overall a nice experience so far.
B0BF57RN3K,AHRKSUOZXKKDERRY3VZBVMMWX37Q,Vijay Sreekantan,R2BBEAL7JZWXYR,2yrs warranty,Good job
B0BF57RN3K,AH4F4OZIOIIBXGLL6IZIJAXSTDXA,Shiva,R2AE3BN2Y58N55,just go for it,Like.
B0BF57RN3K,AEGBGS574C35NMBICCMQLC5ODEKQ,Uzef,R6YVRITBSRECR,Good,The signal is too unstable once connect you need a bit of adjustment by unplugging or moving the wire to get a proper signal. But does the job. Go for this if you want to experiment with HDMI as I wasn't sure it would work for me or not. Otherwise go for a good quality breaded cable.
B0BF57RN3K,AGM7ETOYBL3UFKCLZW36JM6POQ6A,kottala samuel,R232KD83Q3MVML,Product is as expected,Good product
B0BF57RN3K,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,Renjith,R23FRK2ABESQGU,Cable has problem with samsung galaxy s8 ultra tablet,The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding
B0BF57RN3K,AHHYFEVKBVQB52YMNNKAZT6C75LA,Dhivakaran,R3NE24KAHO8M69,Quality and service is good.,same should have been mentioned. When we pay for hi quality products
B0BF57RN3K,AGZ54F47MOFAEMWXXR76OUBC75SQ,Mark,R2PZRPBF9ZAOMA,It's perfect,we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.
B0B3RRWSF6,AHUGCKS7YANTMDYINXQG2UDTU4JQ,Utkarsh Tripathi,R1DC9VBYLSSEB,definitely what i needed,Good
B0B3RRWSF6,AGHQ2VHXMPWZV5SV25S5N3OENXSQ,Vijay Sreekantan,R2BBEAL7JZWXYR,Worth buying this cable,Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price
B0B3RRWSF6,AH3GZWZM5RVOFCJCXRU7QFBAJ5NQ,Shiva,R1VOXBV87EI37W,Just awesome 👌,I give it a 5 on 5
B0B3RRWSF6,AGQ2RWOECSEFEQMIGE7VTXP65OKQ,Uzef,R1BIBCTNJPJOX3,fast charge,reasons as below..1. Amazon delivery - Super fast
B0B3RRWSF6,AEVUBEFT2MRH2PRVW53SJEL7H42A,kottala samuel,R2RRCA47QEK9C1,sturdy build quality,same day delivery within 4-5 Hours.2. The delivery person was good.3.  Robust Built Quality
B0B3RRWSF6,AENY7L4XGCQMI627A27G3NVIBJNA,Renjith,R2WHV3RU3J4985,absolute value for money product,looks & feels premium.4. It is working excellent
B0B3RRWSF6,AHQISETKX3OXMZ4IX3YO7YV4UZ6Q,Dhivakaran,R22K5MQ8Z8N6L2,2yrs warranty,I'm using for lapptop to big screen TV connectivity
B0B3RRWSF6,AGESGUTIYJQOZ7PU563DHLYSPRTQ,Mark,R3TQACIQUXT2WO,just go for it,and could see the undistorted picture and sound
B0B5B6PQCT,AHPYDFW6Y3FIQGD2RJPBFF5QNVRQ,Utkarsh Tripathi,R2YKPF09C6G76,Good,nicely doing its work.A few words of cons..1. Feels a little hard to adjust and bend as per requirement
B0B5B6PQCT,AG7DTVYZDY2NWU6V2G4KSIB67TDA,Vijay Sreekantan,R1E6GYG29CA7RM,Product is as expected,less flexible. But this may not be a serious concern.Overall a nice experience so far.
B0B5B6PQCT,AHNQJPSI4I23HHMRHCCCI7QOBK7A,Shiva,R1VOXBV87EI37W,Cable has problem with samsung galaxy s8 ultra tablet,Good job
B0B5B6PQCT,AHPOQQONRLZMHYLDKYP5SQOKRIEA,Uzef,R1BIBCTNJPJOX3,Quality and service is good.,Like.
B0B5B6PQCT,AGDD5ACY3AGTMTVBQOC3DMUR6REA,kottala samuel,R2RRCA47QEK9C1,It's perfect,The signal is too unstable once connect you need a bit of adjustment by unplugging or moving the wire to get a proper signal. But does the job. Go for this if you want to experiment with HDMI as I wasn't sure it would work for me or not. Otherwise go for a good quality breaded cable.
B0B5B6PQCT,AFZV4ISJSNGDUD5TU3VYMTYQ5JGA,Renjith,R2WHV3RU3J4985,definitely what i needed,Good product
B0B5B6PQCT,AGKPRGZCV5XK7ZNVLQWUGRB6CVVQ,Dhivakaran,R22K5MQ8Z8N6L2,Worth buying this cable,The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding
B0B5B6PQCT,AE7DX25DQCE7MXLEASO6I3YLWHRQ,Mark,R3TQACIQUXT2WO,Just awesome 👌,same should have been mentioned. When we pay for hi quality products
B08HV83HL3,AG3SQH676VN5EH4NDNGVVLML6RZQ,Utkarsh Tripathi,R2YKPF09C6G76,fast charge,we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.
B08HV83HL3,AFOCDYODRNB2UUBOTDLWKH76GP2A,Vijay Sreekantan,R1E6GYG29CA7RM,sturdy build quality,Good
B08HV83HL3,AE2EO67O5G5BPFX5QGUUBOF22LQQ,Sameer Patil,R1VOXBV87EI37W,absolute value for money product,Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price
B08HV83HL3,AG2W2BFO5CKP4J66NZOAEIBQODVQ,TechnoLoon,R1BIBCTNJPJOX3,2yrs warranty,I give it a 5 on 5
B08HV83HL3,AF7GDUMJMOA6YGT4OT7X2KWFRH4A,Deepti Rawat,R2RRCA47QEK9C1,just go for it,reasons as below..1. Amazon delivery - Super fast
B08HV83HL3,AF4VQ3FUD2OLAGRSLKACCEMSMJCQ,Ajay,R2WHV3RU3J4985,Good,same day delivery within 4-5 Hours.2. The delivery person was good.3.  Robust Built Quality
B08HV83HL3,AHVGJKIR6HAOI5KIYL2BC52ROWEA,Sagar Rastogi,R22K5MQ8Z8N6L2,Product is as expected,looks & feels premium.4. It is working excellent
B08HV83HL3,AGUJFMAHKPIMDPBVFWG3LBGVLF4Q,Gangadhar Rao Nepa,R3TQACIQUXT2WO,Cable has problem with samsung galaxy s8 ultra tablet,I'm using for lapptop to big screen TV connectivity
B0BBN4DZBD,AHIBP55ZTOTM3MNBFPQKJIX4TONQ,Jaydeep,R2YKPF09C6G76,Quality and service is good.,and could see the undistorted picture and sound
B0BBN4DZBD,AGU6ZC6U27UDCAPG7KM7MPQF4OYQ,Rishi Kapoor,R1E6GYG29CA7RM,It's perfect,nicely doing its work.A few words of cons..1. Feels a little hard to adjust and bend as per requirement
B0BBN4DZBD,AGGVIDBKVQ6APEQVNYKXEWBVKGIQ,Sameer Patil,R1VOXBV87EI37W,definitely what i needed,less flexible. But this may not be a serious concern.Overall a nice experience so far.
B0BBN4DZBD,AEQUX4IJE2NRRE65ON4AAUXNAH6Q,TechnoLoon,R1BIBCTNJPJOX3,Worth buying this cable,Good job
B0BBN4DZBD,AE6PRC54EJZUTOB4OST65EPVDWIQ,Deepti Rawat,R2RRCA47QEK9C1,Just awesome 👌,Like.
B0BBN4DZBD,AFN2DMTSHR5SU7A7L3JRLM6E4C5Q,Ajay,R2WHV3RU3J4985,fast charge,The signal is too unstable once connect you need a bit of adjustment by unplugging or moving the wire to get a proper signal. But does the job. Go for this if you want to experiment with HDMI as I wasn't sure it would work for me or not. Otherwise go for a good quality breaded cable.
B0BBN4DZBD,AHPVBTYWVDOZ2JHLMMC3OLMZK34A,Sagar Rastogi,R22K5MQ8Z8N6L2,sturdy build quality,Good product
B0BBN4DZBD,AH6I4SYUVW5GTDLCBTUE5673SHFQ,Gangadhar Rao Nepa,R3TQACIQUXT2WO,absolute value for money product,The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding
B0B3CPQ5PF,AEREO7C5GLYYYV6YXK7X4UCCQTJQ,Jaydeep,R2YKPF09C6G76,2yrs warranty,same should have been mentioned. When we pay for hi quality products
B0B3CPQ5PF,AHWISRUJUCJG6UH4FFVSPKDJS2BQ,Rishi Kapoor,R1E6GYG29CA7RM,just go for it,we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.
B0B3CPQ5PF,AFIKGABHNR4JSITY4CNM6TMO54EA,Sameer Patil,R1VOXBV87EI37W,Good,Good
B0B3CPQ5PF,AHTWYLMZUCB6QUCNPXWZ2PCKDGRQ,TechnoLoon,R1BIBCTNJPJOX3,Product is as expected,Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price
B0B3CPQ5PF,AGBIS5BRLLI652XO3V53YOJMZXXA,Deepti Rawat,R2RRCA47QEK9C1,Cable has problem with samsung galaxy s8 ultra tablet,I give it a 5 on 5
B0B3CPQ5PF,AFUT3A3MXCM4JN4XUGMFUMFDBACQ,Ajay,R2WHV3RU3J4985,Quality and service is good.,reasons as below..1. Amazon delivery - Super fast
B0B3CPQ5PF,AHNV3R7QZYE5QVEV7QEEBFO37HTA,Sagar Rastogi,R22K5MQ8Z8N6L2,It's perfect,same day delivery within 4-5 Hours.2. The delivery person was good.3.  Robust Built Quality
B0B3CPQ5PF,AGSZW5C5GBRQXPA2MZ5XNZ7LCRQA,Gangadhar Rao Nepa,R3TQACIQUXT2WO,definitely what i needed,looks & feels premium.4. It is working excellent
B0B3CQBRB4,AEREO7C5GLYYYV6YXK7X4UCCQTJQ,Jaydeep,R2YKPF09C6G76,Worth buying this cable,I'm using for lapptop to big screen TV connectivity
B0B3CQBRB4,AHWISRUJUCJG6UH4FFVSPKDJS2BQ,Rishi Kapoor,R1E6GYG29CA7RM,Just awesome 👌,and could see the undistorted picture and sound
B0B3CQBRB4,AFIKGABHNR4JSITY4CNM6TMO54EA,Sameer Patil,R1VOXBV87EI37W,fast charge,nicely doing its work.A few words of cons..1. Feels a little hard to adjust and bend as per requirement
B0B3CQBRB4,AHTWYLMZUCB6QUCNPXWZ2PCKDGRQ,TechnoLoon,R1BIBCTNJPJOX3,sturdy build quality,less flexible. But this may not be a serious concern.Overall a nice experience so far.
B0B3CQBRB4,AGBIS5BRLLI652XO3V53YOJMZXXA,Deepti Rawat,R2RRCA47QEK9C1,absolute value for money product,Good job
B0B3CQBRB4,AFUT3A3MXCM4JN4XUGMFUMFDBACQ,Ajay,R2WHV3RU3J4985,2yrs warranty,Like.
B0B3CQBRB4,AHNV3R7QZYE5QVEV7QEEBFO37HTA,Sagar Rastogi,R22K5MQ8Z8N6L2,just go for it,The signal is too unstable once connect you need a bit of adjustment by unplugging or moving the wire to get a proper signal. But does the job. Go for this if you want to experiment with HDMI as I wasn't sure it would work for me or not. Otherwise go for a good quality breaded cable.
B0B3CQBRB4,AGSZW5C5GBRQXPA2MZ5XNZ7LCRQA,Gangadhar Rao Nepa,R3TQACIQUXT2WO,Good,Good product
B0BBN56J5H,AHIBP55ZTOTM3MNBFPQKJIX4TONQ,Jaydeep,R2YKPF09C6G76,Product is as expected,The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding
B0BBN56J5H,AGU6ZC6U27UDCAPG7KM7MPQF4OYQ,Rishi Kapoor,R1E6GYG29CA7RM,Cable has problem with samsung galaxy s8 ultra tablet,same should have been mentioned. When we pay for hi quality products
B0BBN56J5H,AGGVIDBKVQ6APEQVNYKXEWBVKGIQ,Sameer Patil,R1VOXBV87EI37W,Quality and service is good.,we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.
B0BBN56J5H,AEQUX4IJE2NRRE65ON4AAUXNAH6Q,TechnoLoon,R1BIBCTNJPJOX3,It's perfect,Good
B0BBN56J5H,AE6PRC54EJZUTOB4OST65EPVDWIQ,Deepti Rawat,R2RRCA47QEK9C1,definitely what i needed,Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price
B0BBN56J5H,AFN2DMTSHR5SU7A7L3JRLM6E4C5Q,Ajay,R2WHV3RU3J4985,Worth buying this cable,I give it a 5 on 5
B0BBN56J5H,AHPVBTYWVDOZ2JHLMMC3OLMZK34A,Sagar Rastogi,R22K5MQ8Z8N6L2,Just awesome 👌,reasons as below..1. Amazon delivery - Super fast
B0BBN56J5H,AH6I4SYUVW5GTDLCBTUE5673SHFQ,Gangadhar Rao Nepa,R3TQACIQUXT2WO,fast charge,same day delivery within 4-5 Hours.2. The delivery person was good.3.  Robust Built Quality
B0BBN3WF7V,AHIBP55ZTOTM3MNBFPQKJIX4TONQ,Jaydeep,R2YKPF09C6G76,sturdy build quality,looks & feels premium.4. It is working excellent
B0BBN3WF7V,AGU6ZC6U27UDCAPG7KM7MPQF4OYQ,Rishi Kapoor,R1E6GYG29CA7RM,absolute value for money product,I'm using for lapptop to big screen TV connectivity
B0BBN3WF7V,AGGVIDBKVQ6APEQVNYKXEWBVKGIQ,Sameer Patil,R1VOXBV87EI37W,2yrs warranty,and could see the undistorted picture and sound
B0BBN3WF7V,AEQUX4IJE2NRRE65ON4AAUXNAH6Q,TechnoLoon,R1BIBCTNJPJOX3,just go for it,nicely doing its work.A few words of cons..1. Feels a little hard to adjust and bend as per requirement
B0BBN3WF7V,AE6PRC54EJZUTOB4OST65EPVDWIQ,Deepti Rawat,R2RRCA47QEK9C1,Good,less flexible. But this may not be a serious concern.Overall a nice experience so far.
B0BBN3WF7V,AFN2DMTSHR5SU7A7L3JRLM6E4C5Q,Ajay,R2WHV3RU3J4985,Product is as expected,Good job
B0BBN3WF7V,AHPVBTYWVDOZ2JHLMMC3OLMZK34A,Sagar Rastogi,R22K5MQ8Z8N6L2,Cable has problem with samsung galaxy s8 ultra tablet,Like.
B0BBN3WF7V,AH6I4SYUVW5GTDLCBTUE5673SHFQ,Gangadhar Rao Nepa,R3TQACIQUXT2WO,Quality and service is good.,The signal is too unstable once connect you need a bit of adjustment by unplugging or moving the wire to get a proper signal. But does the job. Go for this if you want to experiment with HDMI as I wasn't sure it would work for me or not. Otherwise go for a good quality breaded cable.
B0BDRVFDKP,AG44HJB2AMIVHAGQZ2WGWONERKCA,Jaydeep,R2YKPF09C6G76,It's perfect,Good product
B0BDRVFDKP,AHL2FABQV6XAHZN547DN662X5RWA,Rishi Kapoor,R1E6GYG29CA7RM,definitely what i needed,The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding
B0BDRVFDKP,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,Sameer Patil,R3HXWT0LRP0NMF,Worth buying this cable,same should have been mentioned. When we pay for hi quality products
B0BDRVFDKP,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,TechnoLoon,R2AJM3LFTLZHFO,Just awesome 👌,we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.
B0BDRVFDKP,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,Deepti Rawat,R6AQJGUP6P86,fast charge,Good
B0BDRVFDKP,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,Ajay,R1KD19VHEDV0OR,sturdy build quality,Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price
B0BDRVFDKP,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,Sagar Rastogi,R3C02RMYQMK6FC,absolute value for money product,I give it a 5 on 5
B0BDRVFDKP,AHEHKOZPPOVYL75KDU52PSBYDEFQ,Gangadhar Rao Nepa,R39GQRVBUZBWGY,2yrs warranty,reasons as below..1. Amazon delivery - Super fast
B0B5LVS732,AFGHRQK34D54OXQCRGX5K3XTR66Q,Jaydeep,R2K9EDOE15QIRJ,just go for it,same day delivery within 4-5 Hours.2. The delivery person was good.3.  Robust Built Quality
B0B5LVS732,AHNRGHNIKN4JHV2RVCWX76B7ID6A,Rishi Kapoor,R3OI7YT648TL8I,Good,looks & feels premium.4. It is working excellent
B0B5LVS732,AGIBUP4ENAQTEYCKPWASWCUJ7YXA,Sameer Patil,R3HXWT0LRP0NMF,Functionality as described,I'm using for lapptop to big screen TV connectivity
B0B5LVS732,AG5G6IU6RDTR24OHO3LSE24JCVEQ,TechnoLoon,R2AJM3LFTLZHFO,Working,and could see the undistorted picture and sound
B0B5LVS732,AHWCNVY76F7IBUHM7EBJBMQV7KBQ,Deepti Rawat,R6AQJGUP6P86,Great USB in budget,nicely doing its work.A few words of cons..1. Feels a little hard to adjust and bend as per requirement
B0B5LVS732,AHGYR3ZSYI6EPPK3N6SJPQIP53FA,Ajay,R1KD19VHEDV0OR,Good,less flexible. But this may not be a serious concern.Overall a nice experience so far.
B0B5LVS732,AHT76IZRPXLMCNSF377LTR6CNIPQ,Sagar Rastogi,R3C02RMYQMK6FC,Good,Good job
B0B5LVS732,AGFHRUWQ7C3KCBL6IKJ4BC3JSZKQ,Gangadhar Rao Nepa,R39GQRVBUZBWGY,It just works,Like.
B09V2Q4QVQ,AE27UOZENYSWCQVQRRUQIV2ZM7VA,Jaydeep,R2K9EDOE15QIRJ,Works with my Casio ct-x700 well,The signal is too unstable once connect you need a bit of adjustment by unplugging or moving the wire to get a proper signal. But does the job. Go for this if you want to experiment with HDMI as I wasn't sure it would work for me or not. Otherwise go for a good quality breaded cable.
B09V2Q4QVQ,AGMYSLV6NNOAYES25JDTJPCZY47A,Rishi Kapoor,R3OI7YT648TL8I,Still working after 3 months,Good product
B09V2Q4QVQ,AFHS33MWRQGSS64EETZJGCBWXXXA,Manav,R3HXWT0LRP0NMF,Functionality as described,The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding
B09V2Q4QVQ,AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,Adarsh gupta,R2AJM3LFTLZHFO,Working,same should have been mentioned. When we pay for hi quality products
B09V2Q4QVQ,AH2SHWYEWDAK6A5Y2ZBEMZ2KIG3A,Sundeep,R6AQJGUP6P86,Great USB in budget,we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.
B09V2Q4QVQ,AEYMOGP2CYRKYZ7TIDNLGR5QPZ4Q,S.Sayeed Ahmed,R1KD19VHEDV0OR,Good,Good
B09V2Q4QVQ,AGPGDCCXPI3EACMNJKBCNT57DVFA,jaspreet singh,R3C02RMYQMK6FC,Good,Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price
B09V2Q4QVQ,AFPBMRYRSMD3PP3CBKLFF7EKOCXA,Khaja moin,R39GQRVBUZBWGY,It just works,I give it a 5 on 5
B09V12K8NT,AGPBZBEFPFL64PWRZX32JSZUHDMA,Anand,R2K9EDOE15QIRJ,Works with my Casio ct-x700 well,reasons as below..1. Amazon delivery - Super fast
B09V12K8NT,AH32ZSUDD2AINXSY42RIVL5RBCIQ,S.ARUMUGAM,R3OI7YT648TL8I,Still working after 3 months,same day delivery within 4-5 Hours.2. The delivery person was good.3.  Robust Built Quality
B09V12K8NT,AEGEQUSFQ3L5GTTYJEM34ZLSZN5Q,Manav,R3HXWT0LRP0NMF,Functionality as described,looks & feels premium.4. It is working excellent
B09V12K8NT,AEXNZJKAL3YMVOOAUSE3BZFP4JPQ,Adarsh gupta,R2AJM3LFTLZHFO,Working,I'm using for lapptop to big screen TV connectivity
B09V12K8NT,AELMNMBT5LVUJB7C3PHTT4NTETXA,Sundeep,R6AQJGUP6P86,Great USB in budget,and could see the undistorted picture and sound
B09V12K8NT,AENLU2UJ3XK6A2ORODWSHIRNY7SQ,S.Sayeed Ahmed,R1KD19VHEDV0OR,Good,nicely doing its work.A few words of cons..1. Feels a little hard to adjust and bend as per requirement
B09V12K8NT,AFZ5LXQHEOBA4QWHTTF3TQNP7XIQ,jaspreet singh,R3C02RMYQMK6FC,Good,less flexible. But this may not be a serious concern.Overall a nice experience so far.
B09V12K8NT,AGRWOS52HI6TPUBXFRJUH3M4Q6DQ,Khaja moin,R39GQRVBUZBWGY,It just works,Good job
B01DEWVZ2C,AFE54I72EV2YOL6POJCHHP3Q5NWA,Anand,R2K9EDOE15QIRJ,Works with my Casio ct-x700 well,Like.
B01DEWVZ2C,AFKLES3QOCRLIMJWHPEJVGK4RX3Q,S.ARUMUGAM,R3OI7YT648TL8I,Still working after 3 months,The signal is too unstable once connect you need a bit of adjustment by unplugging or moving the wire to get a proper signal. But does the job. Go for this if you want to experiment with HDMI as I wasn't sure it would work for me or not. Otherwise go for a good quality breaded cable.
B01DEWVZ2C,AFLBOY3G7HT3TAYCHSRFBXF7M2MQ,Manav,R3HXWT0LRP0NMF,Functionality as described,Good product
B01DEWVZ2C,AF2NZ4L5OXBCMZZ742VSQGWU2F3A,Adarsh gupta,R2AJM3LFTLZHFO,Working,The cable did not come in a box. There is no box. If this was to be shipped without any packaging or branding
B01DEWVZ2C,AF6562TF5CHMMJIIAO2TQPNYVMBQ,Sundeep,R6AQJGUP6P86,Great USB in budget,same should have been mentioned. When we pay for hi quality products
B01DEWVZ2C,AGO6LBIRJDSVR7FW4BD5JS4OGLZA,S.Sayeed Ahmed,R1KD19VHEDV0OR,Good,we expect a certain quality! I still have no idea if this is a hi speed 4k cable or not.
B01DEWVZ2C,AHSO2XARBV6CWGPNXNBK3CJU7FBQ,jaspreet singh,R3C02RMYQMK6FC,Good,Good
B01DEWVZ2C,AFNLIVIY3LPQ6FEX2UHW4WGNOUAA,Khaja moin,R39GQRVBUZBWGY,It just works,Bought to connect my CP monitor (CCTV) to MI android TV.. .. OK quality at this price
B0BMGB3CH9,AGOWF5LLDDKUJTPYF4WOO5RKT4JA,Anand,R2K9EDOE15QIRJ,Works with my Casio ct-x700 well,I give it a 5 on 5
B0BMGB3CH9,AGIJWXZQV3F5BX3NCSWDZVKK4RCQ,S.ARUMUGAM,R3OI7YT648TL8I,Still working after 3 months,reasons as below..1. Amazon delivery - Super fast
B0BMGB3CH9,AFJH7QKP457YR2ZYLVCPSMM5SWHQ,Manav,R3HXWT0LRP0NMF,Functionality as described,same day delivery within 4-5 Hours.2. The delivery person was good.3.  Robust Built Quality
B0BMGB3CH9,AEUFJD6BX2IQCSBOKNA7MQFE7QKA,Adarsh gupta,R2AJM3LFTLZHFO,Working,looks & feels premium.4. It is working excellent
B0BMGB3CH9,AHCBFTWURJCUA25OV4KMXCRKG64A,Sundeep,R6AQJGUP6P86,Great USB in budget,I'm using for lapptop to big screen TV connectivity
B0BMGB3CH9,AFBJK7AC7CHF64YGGCYORLZKDJPA,S.Sayeed Ahmed,R1KD19VHEDV0OR,Good,and could see the undistorted picture and sound
B0BMGB3CH9,AFS3FJBEMAQT6KHZEAOPUHRCVQ7A,jaspreet singh,R3C02RMYQMK6FC,Good,nicely doing its work.A few words of cons..1. Feels a little hard to adjust and bend as per requirement
B0BMGB3CH9,AFCWNR2KVRYPLSRP4RNLWZVM6TSA,Khaja moin,R39GQRVBUZBWGY,It just works,less flexible. But this may not be a serious concern.Overall a nice experience so far.
